cleaned_text,char_count,word_count,exclamation_count,has_url,label_encoded,label
had your mobile 11mths ? update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 on freefone 08000839402 or 2stoptxt,157,25,0,0,1,spam
it s still not working and this time i also tried adding zeros that was the savings the checking is lt gt,105,22,0,0,0,ham
dun b sad it s over dun thk abt it already concentrate on ur other papers k,75,17,0,0,0,ham
hello u call wen u finish wrk i fancy meetin up wiv u all tonite as i need a break from dabooks did 4 hrs last nite 2 today of wrk!,131,31,1,0,0,ham
wot is u up 2 then bitch?,25,7,0,0,0,ham
i m home ard wat time will u reach?,35,9,0,0,0,ham
4mths half price orange line rental latest camera phones 4 free had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,152,25,1,0,1,spam
called dad oredi,16,3,0,0,0,ham
surly ill give it to you while coming to review,47,10,0,1,0,ham
dont give a monkeys wot they think and i certainly don t mind any friend of mine all that! just don t sleep wiv that wud be annoyin!,132,28,2,0,0,ham
hi princess! thank you for the pics you are very pretty how are you?,68,14,1,0,0,ham
yo im right by yo work,22,6,0,0,0,ham
easy ah?sen got selected means its good,39,7,0,0,0,ham
how do you guys go to see movies on your side,45,11,0,0,0,ham
free message jamster!get the crazy frog sound now! for poly text mad1 for real text mad2 to 88888 6 crazy sounds for just 3 gbp week! 16 only! t c s apply,154,32,4,0,1,spam
ok lor i m in town now lei,26,8,0,0,0,ham
hi hope you had a good day have a better night,46,11,0,0,0,ham
not thought bout it drink in tap spile at seven is that pub on gas st off broad st by canal ok?,95,22,0,0,0,ham
me hungry buy some food good lei but mum n yun dun wan juz buy a little bit,75,18,0,0,0,ham
erm i thought the contract ran out the4th of october,52,10,0,0,0,ham
yeah we can probably swing by once my roommate finishes up with his girl,72,14,0,0,0,ham
missed call alert these numbers called but left no message 07008009200,70,11,0,0,1,spam
k if u bored up just come to my home,36,10,0,0,0,ham
at what time are you coming,27,6,0,0,0,ham
s no competition for him,24,5,0,0,0,ham
uh heads up we don t have that much left,40,10,0,0,0,ham
orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9996 offer ends 14thmarch t c s apply opt out availa,155,30,0,0,1,spam
babe! how goes that day ? what are you up to ? i miss you already my love loving kiss i hope everything goes well,113,25,1,0,0,ham
guess what! somebody you know secretly fancies you! wanna find out who it is? give us a call on 09065394973 from landline datebox1282essexcm61xn 150p min 18,156,26,2,0,1,spam
friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8,125,29,0,0,0,ham
i love you both too,19,5,0,0,0,ham
yeah i should be able to i ll text you when i m ready to meet up,64,17,0,0,0,ham
usf i guess might as well take 1 car,36,9,0,0,0,ham
i am great! how are you?,24,6,1,0,0,ham
remember all those whom i hurt during days of satanic imposter in me need to pay a price so be it may destiny keep me going and as u said pray that i get the mind to get over the same,183,41,0,0,0,ham
i attended but nothing is there,31,6,0,0,0,ham
not from this campus are you in the library?,44,9,0,0,0,ham
miserable they don t tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months i didn t sleep at all last night,155,31,0,0,0,ham
18 days to euro2004 kickoff! u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to 83222,133,25,1,0,1,spam
how would my ip address test that considering my computer isn t a minecraft server,82,15,0,0,0,ham
dear i am not denying your words please,39,8,0,0,0,ham
yeah probably i still gotta check out with leo,46,9,0,0,0,ham
i will be gentle baby! soon you will be taking all lt gt inches deep inside your tight pussy,92,19,1,0,0,ham
wow didn t think it was that common i take it all back ur not a freak! unless u chop it off,91,22,1,0,0,ham
yo guess what i just dropped,28,6,0,0,0,ham
i hope your alright babe? i worry that you might have felt a bit desparate when you learned the job was a fake ? i am here waiting when you come back my love,157,34,0,0,0,ham
hmmm guess we can go 4 kb n power yoga haha dunno we can tahan power yoga anot thk got lo oso forgot liao,105,24,0,0,0,ham
win a year supply of cds 4 a store of ur choice worth 500 enter our 100 weekly draw txt music to 87066 ts cs url,112,26,0,1,1,spam
ok lor,6,2,0,0,0,ham
it could work we ll reach a consensus at the next meeting,57,12,0,0,0,ham
yo you around? just got my car back,35,8,0,0,0,ham
what do u reckon as need 2 arrange transport if u can t do it thanks,68,16,0,0,0,ham
as i entered my cabin my pa said happy b day boss !! i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there,145,32,2,0,0,ham
becoz its lt gt jan whn al the post ofice is in holiday so she cn go fr the post ofice got it duffer,100,24,0,0,0,ham
helloooo wake up ! sweet morning welcomes you enjoy this day with full of joy gud mrng,86,17,1,0,0,ham
i want to lick your pussy now,29,7,0,0,0,ham
was gr8 to see that message so when r u leaving? congrats dear what school and wat r ur plans,93,20,0,0,0,ham
i m not sure if its still available though,42,9,0,0,0,ham
easy mate guess the quick drink was bit ambitious,49,9,0,0,0,ham
not course only maths one day one chapter with in one month we can finish,73,15,0,0,0,ham
oh ok wat s ur email?,21,6,0,0,0,ham
i will take care of financial problem i will help,49,10,0,0,0,ham
she doesnt need any test,24,5,0,0,0,ham
dude we should go sup again,27,6,0,0,0,ham
you need to get up now,22,6,0,0,0,ham
keep my payasam there if rinu brings,36,7,0,0,0,ham
someone u know has asked our dating service 2 contact you! cant guess who? call 09058097189 now all will be revealed pobox 6 ls15hb 150p,136,25,1,0,1,spam
then cant get da laptop? my matric card wif lei,47,10,0,0,0,ham
hey is rite u put 10 evey mnth is that all?,43,11,0,0,0,ham
the search 4 happiness is 1 of d main sources of unhappiness! accept life the way it comes! u will find happiness in every moment u live,136,27,2,0,0,ham
i guess that s why you re worried you must know that there s a way the body repairs itself and i m quite sure you shouldn t worry we ll take it slow first the tests they will guide when your ovulation is then just relax nothing you ve said is a reason to worry but i ll keep on followin you up,293,64,0,0,0,ham
just so that you know yetunde hasn t sent money yet i just sent her a text not to bother sending so its over you dont have to involve yourself in anything i shouldn t have imposed anything on you in the first place so for that i apologise,238,49,0,0,0,ham
here got lots of hair dresser fr china,38,8,0,0,0,ham
hi this is amy we will be sending you a free phone number in a couple of days which will give you an access to all the adult parties,132,29,0,0,1,spam
good words but words may leave u in dismay many times,53,11,0,0,0,ham
7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st ur lovely friendship good morning dear,146,30,0,0,0,ham
ya that one is slow as poo,26,7,0,0,0,ham
pls speak with me i wont ask anything other then you friendship,63,12,0,0,0,ham
can t take any major roles in community outreach you rock mel,61,12,0,0,0,ham
thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash name the new us president? txt ans to 80082,136,27,0,0,1,spam
hot live fantasies call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call,121,24,0,0,1,spam
rose for red red for blood blood for heart heart for u but u for me send tis to all ur friends including me if u like me if u get back 1 u r poor in relation! 2 u need some 1 to support 3 u r frnd 2 many 4 some1 luvs u 5 some1 is praying god to marry u try it,259,65,1,0,0,ham
i tot it s my group mate lucky i havent reply wat time do need to leave,71,17,0,0,0,ham
good morning my boytoy! how s those yummy lips ? where s my sexy buns now ? what do you do ? do you think of me ? do you crave me ? do you need me ?,148,38,1,0,0,ham
piss is talking is someone that realise u that point this at is it now read it backwards,88,18,0,0,0,ham
if you aren t here in the next lt gt hours imma flip my shit,60,15,0,0,0,ham
hi dis is yijue i would be happy to work wif all for gek1510,60,14,0,0,0,ham
cos i want it to be your thing,30,8,0,0,0,ham
by the way i ve put a skip right outside the front of the house so you can see which house it is just pull up before it,119,28,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
are you in the pub?,19,5,0,0,0,ham
you flippin your shit yet?,26,5,0,0,0,ham
dad went out oredi,18,4,0,0,0,ham
do i? i thought i put it back in the box,40,11,0,0,0,ham
come to me slave your doing it again going into your shell and unconsciously avoiding me you are making me unhappy,114,21,0,0,0,ham
gal n boy walking in d park gal can i hold ur hand? boy y? do u think i would run away? gal no jst wana c how it feels walking in heaven with an prince gn,154,37,0,0,0,ham
understand his loss is my gain so do you work? school?,54,11,0,0,0,ham
you have won ?1 000 cash or a ?2 000 prize! to claim call09050000327 t c rstm sw7 3ss 150ppm,92,20,1,0,1,spam
wat so late still early mah or we juz go 4 dinner lor aiya i dunno,66,16,0,0,0,ham
howz that persons story,23,4,0,0,0,ham
why don t you go tell your friend you re not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,145,31,0,0,0,ham
got ur mail dileep thank you so muchand look forward to lots of support very less contacts here remember one venugopal you mentioned tomorrow if not late i shall try to come up till there goodnight dear,202,37,0,0,0,ham
to day class is there are no class,34,8,0,0,0,ham
okey doke i m at home but not dressed cos laying around ill! speak to you later bout times and stuff,100,21,1,0,0,ham
were somewhere on fredericksburg,32,4,0,0,0,ham
yeah don t go to bed i ll be back before midnight,49,12,0,0,0,ham
was it something u ate?,23,5,0,0,0,ham
i m not smoking while people use wylie smokes too much to justify ruining my shit,81,16,0,0,0,ham
nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? it is very champlaxigating i think it is atrocious wotz ur opinion???? junna,267,37,0,0,0,ham
hmmm mayb can try e shoppin area one but forgot e name of hotel,63,14,0,0,0,ham
they just talking thats it de they wont any other,49,10,0,0,0,ham
solve d case a man was found murdered on lt decimal gt lt gt afternoon 1 his wife called police 2 police questioned everyone 3 wife sir i was sleeping when the murder took place 4 cook i was cooking 5 gardener i was picking vegetables 6 house maid i went 2 d post office 7 children we went 2 play 8 neighbour we went 2 a marriage police arrested d murderer immediately who s it? reply with reason if u r brilliant,413,83,0,0,0,ham
hmm dunno leh mayb a bag 4 goigng out dat is not too small or jus anything except perfume smth dat i can keep,109,24,0,0,0,ham
joy s father is john then john is the name of joy s father mandan,65,15,0,0,0,ham
i have no money 4 steve mate! !,31,8,2,0,0,ham
cramps stopped going back to sleep,34,6,0,0,0,ham
i probably won t eat at all today i think i m gonna pop how was your weekend? did u miss me?,92,22,0,0,0,ham
no its ful of song lyrics,25,6,0,0,0,ham
update now xmas offer! latest motorola sonyericsson nokia free bluetooth! double mins 1000 txt on orange call mobileupd8 on 08000839402 or call2optout f4q,154,23,2,0,1,spam
sorry i din lock my keypad,26,6,0,0,0,ham
cool we shall go and see have to go to tip anyway are you at home got something to drop in later? so lets go to town tonight! maybe mum can take us in,150,34,1,0,0,ham
todays vodafone numbers ending with 4882 are selected to a receive a 350 award if your number matches call 09064019014 to receive your 350 award,144,25,0,0,1,spam
hi chikku send some nice msgs,29,6,0,0,0,ham
i ll be in sch fr 4 6 i dun haf da book in sch it s at home,59,19,0,0,0,ham
ok u enjoy ur shows,19,5,0,0,0,ham
ha ha had popped down to the loo when you hello ed me hello!,60,14,1,0,0,ham
